,SalesOrderID,TotalDue,NumberofItems,OnlineOrderFlag
6429,50088,2410.6266,1,online
6430,50089,1105.4834,1,online
6431,50090,865.204,1,online
6432,50091,865.204,1,online
6433,50092,2288.9187,1,online
6434,50093,865.204,1,online
6435,50094,2288.9187,1,online
6436,50095,2264.2536,1,online
6437,50096,2410.6266,1,online
6438,50097,865.204,1,online
6439,50098,865.204,1,online
6440,50099,865.204,1,online
6441,50100,1105.4834,1,online
6442,50101,2699.9018,1,online
6443,50102,2699.9018,1,online
6444,50103,865.204,1,online
6445,50104,1105.4834,1,online
6446,50105,1105.4834,1,online
6447,50106,865.204,1,online
6448,50107,2264.2536,1,online
6449,50108,2410.6266,1,online
6450,50109,2410.6266,1,online
6451,50110,865.204,1,online
6452,50111,2410.6266,1,online
6453,50112,865.204,1,online
6454,50113,2264.2536,1,online
6455,50114,2288.9187,1,online
6456,50115,2410.6266,1,online
6457,50116,2410.6266,1,online
6458,50117,2410.6266,1,online
6459,50118,865.204,1,online
6460,50119,2410.6266,1,online
6461,50120,2288.9187,1,online
6462,50121,2288.9187,1,online
6463,50122,865.204,1,online
6464,50123,865.204,1,online
6465,50124,2288.9187,1,online
6466,50125,2264.2536,1,online
6467,50126,2288.9187,1,online
6468,50127,2699.9018,1,online
6469,50128,2288.9187,1,online
6470,50129,2410.6266,1,online
6471,50130,1105.4834,1,online
6472,50131,865.204,1,online
6473,50132,865.204,1,online
6474,50133,2264.2536,1,online
6475,50134,2288.9187,1,online
6476,50135,2288.9187,1,online
6477,50136,865.204,1,online
6478,50137,865.204,1,online
6479,50138,1105.4834,1,online
6480,50139,2288.9187,1,online
6481,50140,2699.9018,1,online
6482,50141,2699.9018,1,online
6483,50142,865.204,1,online
6484,50143,2264.2536,1,online
6485,50144,1105.4834,1,online
6486,50145,1105.4834,1,online
6487,50146,2410.6266,1,online
6488,50147,865.204,1,online
6489,50148,865.204,1,online
6490,50149,2288.9187,1,online
6491,50150,865.204,1,online
6492,50151,865.204,1,online
6493,50152,2410.6266,1,online
6494,50153,865.204,1,online
6495,50154,2410.6266,1,online
6496,50155,2288.9187,1,online
6497,50156,2264.2536,1,online
6498,50157,2288.9187,1,online
6499,50158,2288.9187,1,online
6500,50159,2699.9018,1,online
6501,50160,865.204,1,online
6502,50161,2410.6266,1,online
6503,50162,865.204,1,online
6504,50163,2288.9187,1,online
6505,50164,2410.6266,1,online
6506,50165,2410.6266,1,online
6507,50166,1105.4834,1,online
6508,50167,2410.6266,1,online
6509,50168,2288.9187,1,online
6510,50169,2288.9187,1,online
6511,50170,2410.6266,1,online
6512,50171,2410.6266,1,online
6513,50172,1105.4834,1,online
6514,50173,1105.4834,1,online
6515,50174,2410.6266,1,online
6516,50175,2410.6266,1,online
6517,50176,2410.6266,1,online
6518,50177,865.204,1,online
6519,50178,2288.9187,1,online
6520,50179,2410.6266,1,online
6521,50180,2699.9018,1,online
6522,50181,1105.4834,1,online
6523,50182,865.204,1,online
6524,50183,865.204,1,online
6525,50184,2264.2536,1,online
6526,50185,2264.2536,1,online
6527,50186,1105.4834,1,online
6528,50187,2264.2536,1,online
6529,50188,865.204,1,online
6530,50189,33857.8574,23,offline
6531,50190,861.7436,4,offline
6532,50191,45640.7566,34,offline
6533,50192,5871.3955,12,offline
6534,50193,7114.6418,4,offline
6535,50194,1586.9642,1,offline
6536,50195,33424.4453,24,offline
6537,50196,674.6091,2,offline
6538,50197,3623.6228,2,offline
6539,50198,4168.1926,2,offline
6540,50199,26880.0159,12,offline
6541,50200,6310.6152,10,offline
6542,50201,2115.9522,3,offline
6543,50202,2870.2887,3,offline
6544,50203,44568.1608,36,offline
6545,50204,109900.1475,53,offline
6546,50205,5913.1963,12,offline
6547,50206,67397.5226,48,offline
6548,50207,831.4763,1,offline
6549,50208,106618.2647,46,offline
6550,50209,34032.6119,43,offline
6551,50210,41541.266,27,offline
6552,50211,11026.5658,11,offline
6553,50212,7505.7333,9,offline
6554,50213,30414.7407,21,offline
6555,50214,57109.5364,32,offline
6556,50215,4269.7398,5,offline
6557,50216,1668.3751,6,offline
6558,50217,36470.7048,23,offline
6559,50218,38396.7906,42,offline
6560,50219,499.7973,3,offline
6561,50220,13982.5451,7,offline
6562,50221,50675.1074,32,offline
6563,50222,105304.6547,56,offline
6564,50223,1785.9677,6,offline
6565,50224,4503.9283,8,offline
6566,50225,76290.2841,48,offline
6567,50226,63265.6899,55,offline
6568,50227,168.3305,1,offline
6569,50228,31881.2921,22,offline
6570,50229,2819.5151,2,offline
6571,50230,9092.0796,11,offline
6572,50231,51539.5098,34,offline
6573,50232,29476.6233,20,offline
6574,50233,4356.2067,4,offline
6575,50234,578.8425,4,offline
6576,50235,43345.4823,30,offline
6577,50236,30210.3553,36,offline
6578,50237,33995.3162,40,offline
6579,50238,177.7078,2,offline
6580,50239,1956.8328,5,offline
6581,50240,74.0972,1,offline
6582,50241,171.0453,2,offline
6583,50242,41102.9221,48,offline
6584,50243,22677.1243,11,offline
6585,50244,48618.2545,39,offline
6586,50245,35492.4603,45,offline
6587,50246,29355.1061,15,offline
6588,50247,1384.3708,1,offline
6589,50248,1006.6991,3,offline
6590,50249,16066.2511,12,offline
6591,50250,3364.077,7,offline
6592,50251,610.3671,1,offline
6593,50252,107441.6818,46,offline
6594,50253,4516.4918,10,offline
6595,50254,528.988,1,offline
6596,50255,49.725,1,offline
6597,50256,96.363,1,offline
6598,50257,366.4694,1,offline
6599,50258,190.149,3,offline
6600,50259,52909.4126,47,offline
6601,50260,8616.3793,7,offline
6602,50261,6166.6034,7,offline
6603,50262,203.0945,2,offline
6604,50263,34077.7439,21,offline
6605,50264,4421.5909,1,offline
6606,50265,51614.1692,48,offline
6607,50266,6210.2198,10,offline
6608,50267,1384.3708,1,offline
6609,50268,593.23,2,offline
6610,50269,1943.4035,7,offline
6611,50270,87934.4987,26,offline
6612,50271,675.8956,1,offline
6613,50272,50545.3229,40,offline
6614,50273,840.656,1,offline
6615,50274,2467.5907,6,offline
6616,50275,5771.7407,4,offline
6617,50276,12941.4578,10,offline
6618,50277,2871.5617,6,offline
6619,50278,366.4694,1,offline
6620,50279,504.7245,6,offline
6621,50280,37858.4689,43,offline
6622,50281,5072.0424,10,offline
6623,50282,37862.7625,22,offline
6624,50283,5614.5544,4,offline
6625,50284,50427.1246,49,offline
6626,50285,319.9083,1,offline
6627,50286,366.4694,1,offline
6628,50287,207.7582,1,offline
6629,50288,729.6412,1,offline
6630,50289,118581.3375,53,offline
6631,50290,42053.3346,20,offline
6632,50291,685.602,2,offline
6633,50292,46436.3936,24,offline
6634,50293,25864.8386,22,offline
6635,50294,33679.3075,35,offline
6636,50295,28442.9992,25,offline
6637,50296,3173.9282,4,offline
6638,50297,116390.7349,53,offline
6639,50298,46905.3158,29,offline
6640,50299,925.1855,2,offline
6641,50300,681.5586,2,offline
6642,50301,47893.0954,22,offline
6643,50302,13179.0815,9,offline
6644,50303,84.5295,1,offline
6645,50304,104751.3605,45,offline
6646,50305,729.6412,1,offline
6647,50306,36308.0778,42,offline
6648,50307,3697.8193,9,offline
6649,50308,2946.4492,4,offline
6650,50309,223.6817,1,offline
6651,50310,78560.8142,39,offline
6652,50311,28963.5634,39,offline
6653,50312,76861.5747,36,offline
6654,50313,59784.6491,48,offline
6655,50314,51438.0899,30,offline
6656,50315,21263.9208,13,offline
6657,50316,7550.2288,8,offline
6658,50317,1074.551,2,offline
6659,50318,228.534,1,offline
6660,50319,881.8229,2,offline
6661,50320,675.8956,1,offline
6662,50321,49740.9593,30,offline
6663,50322,80639.0422,41,offline
6664,50323,2288.9187,1,online
6665,50324,2410.6266,1,online
6666,50325,2288.9187,1,online
6667,50326,2288.9187,1,online
6668,50327,865.204,1,online
6669,50328,2288.9187,1,online
6670,50329,2288.9187,1,online
6671,50330,865.204,1,online
6672,50331,865.204,1,online
6673,50332,1105.4834,1,online
6674,50333,2288.9187,1,online
6675,50334,2264.2536,1,online
6676,50335,2288.9187,1,online
6677,50336,2264.2536,1,online
6678,50337,2264.2536,1,online
6679,50338,2410.6266,1,online
6680,50339,2410.6266,1,online
6681,50340,2410.6266,1,online
6682,50341,2288.9187,1,online
6683,50342,2264.2536,1,online
6684,50343,2410.6266,1,online
6685,50344,865.204,1,online
6686,50345,2288.9187,1,online
6687,50346,2288.9187,1,online
6688,50347,2288.9187,1,online
6689,50348,1105.4834,1,online
6690,50349,1105.4834,1,online
6691,50350,865.204,1,online
6692,50351,865.204,1,online
6693,50352,865.204,1,online
6694,50353,1105.4834,1,online
6695,50354,1105.4834,1,online
6696,50355,2288.9187,1,online
6697,50356,2288.9187,1,online
6698,50357,2288.9187,1,online
6699,50358,865.204,1,online
6700,50359,2699.9018,1,online
6701,50360,2699.9018,1,online
6702,50361,1105.4834,1,online
6703,50362,2264.2536,1,online
6704,50363,2264.2536,1,online
6705,50364,865.204,1,online
6706,50365,2699.9018,1,online
6707,50366,2699.9018,1,online
6708,50367,1105.4834,1,online
6709,50368,2264.2536,1,online
6710,50369,2288.9187,1,online
6711,50370,2410.6266,1,online
6712,50371,2410.6266,1,online
6713,50372,2264.2536,1,online
6714,50373,2264.2536,1,online
6715,50374,1105.4834,1,online
6716,50375,1105.4834,1,online
6717,50376,1105.4834,1,online
6718,50377,865.204,1,online
6719,50378,865.204,1,online
6720,50379,2264.2536,1,online
6721,50380,2288.9187,1,online
6722,50381,2288.9187,1,online
6723,50382,2264.2536,1,online
6724,50383,865.204,1,online
6725,50384,865.204,1,online
6726,50385,2288.9187,1,online
6727,50386,2410.6266,1,online
6728,50387,2288.9187,1,online
6729,50388,2288.9187,1,online
6730,50389,2264.2536,1,online
6731,50390,2288.9187,1,online
6732,50391,865.204,1,online
6733,50392,865.204,1,online
6734,50393,865.204,1,online
6735,50394,865.204,1,online
6736,50395,1105.4834,1,online
6737,50396,2264.2536,1,online
6738,50397,2264.2536,1,online
6739,50398,2264.2536,1,online
6740,50399,2410.6266,1,online
6741,50400,2699.9018,1,online
6742,50401,2410.6266,1,online
6743,50402,2264.2536,1,online
6744,50403,865.204,1,online
6745,50404,2264.2536,1,online
6746,50405,1105.4834,1,online
6747,50406,2264.2536,1,online
6748,50407,2410.6266,1,online
6749,50408,2410.6266,1,online
6750,50409,2410.6266,1,online
6751,50410,2410.6266,1,online
6752,50411,2410.6266,1,online
6753,50412,2264.2536,1,online
6754,50413,2288.9187,1,online
6755,50414,1105.4834,1,online
6756,50415,865.204,1,online
6757,50416,2264.2536,1,online
6758,50417,2264.2536,1,online
6759,50418,865.204,1,online
6760,50419,1105.4834,1,online
6761,50420,1105.4834,1,online
6762,50421,2264.2536,1,online
6763,50422,2288.9187,1,online
6764,50423,2699.9018,1,online
6765,50424,2410.6266,1,online
6766,50425,2264.2536,1,online
6767,50426,2288.9187,1,online
6768,50427,865.204,1,online
6769,50428,1105.4834,1,online
6770,50429,1105.4834,1,online
6771,50430,1105.4834,1,online
6772,50431,2699.9018,1,online
6773,50432,2410.6266,1,online
6774,50433,865.204,1,online
6775,50434,2410.6266,1,online
6776,50435,2288.9187,1,online
6777,50436,1105.4834,1,online
6778,50437,2264.2536,1,online
6779,50438,2410.6266,1,online
6780,50439,2264.2536,1,online
6781,50440,1105.4834,1,online
6782,50441,865.204,1,online
6783,50442,2288.9187,1,online
6784,50443,2264.2536,1,online
6785,50444,1105.4834,1,online
6786,50445,1105.4834,1,online
6787,50446,1105.4834,1,online
6788,50447,2264.2536,1,online
6789,50448,2264.2536,1,online
6790,50449,2288.9187,1,online
6791,50450,2699.9018,1,online
6792,50451,2264.2536,1,online
6793,50452,2264.2536,1,online
6794,50453,1105.4834,1,online
6795,50454,1105.4834,1,online
6796,50455,865.204,1,online
6797,50456,2264.2536,1,online
6798,50457,2264.2536,1,online
6799,50458,2288.9187,1,online
6800,50459,2699.9018,1,online
6801,50460,865.204,1,online
6802,50461,865.204,1,online
6803,50462,2410.6266,1,online
6804,50463,2699.9018,1,online
6805,50464,1105.4834,1,online
6806,50465,1105.4834,1,online
6807,50466,865.204,1,online
6808,50467,2288.9187,1,online
6809,50468,865.204,1,online
6810,50469,865.204,1,online
6811,50470,865.204,1,online
6812,50471,2288.9187,1,online
6813,50472,2264.2536,1,online
6814,50473,1105.4834,1,online
6815,50474,2264.2536,1,online
6816,50475,1105.4834,1,online
6817,50476,865.204,1,online
6818,50477,2288.9187,1,online
6819,50478,865.204,1,online
6820,50479,1105.4834,1,online
6821,50480,1105.4834,1,online
6822,50481,2288.9187,1,online
6823,50482,865.204,1,online
6824,50483,2288.9187,1,online
6825,50484,2410.6266,1,online
6826,50485,2264.2536,1,online
6827,50486,1105.4834,1,online
6828,50487,1105.4834,1,online
6829,50488,1105.4834,1,online
6830,50489,2264.2536,1,online
6831,50490,2288.9187,1,online
6832,50491,2288.9187,1,online
6833,50492,2699.9018,1,online
6834,50493,2264.2536,1,online
6835,50494,2410.6266,1,online
6836,50495,865.204,1,online
6837,50496,1105.4834,1,online
6838,50497,1105.4834,1,online
6839,50498,1105.4834,1,online
6840,50499,2288.9187,1,online
6841,50500,2288.9187,1,online
6842,50501,2410.6266,1,online
6843,50502,2410.6266,1,online
6844,50503,1105.4834,1,online
6845,50504,2288.9187,1,online
6846,50505,2264.2536,1,online
6847,50506,865.204,1,online
6848,50507,865.204,1,online
6849,50508,2410.6266,1,online
6850,50509,2699.9018,1,online
6851,50510,2410.6266,1,online
6852,50511,2699.9018,1,online
6853,50512,2288.9187,1,online
6854,50513,2264.2536,1,online
6855,50514,865.204,1,online
6856,50515,2264.2536,1,online
6857,50516,2264.2536,1,online
6858,50517,2288.9187,1,online
6859,50518,2410.6266,1,online
6860,50519,2410.6266,1,online
6861,50520,2288.9187,1,online
6862,50521,2288.9187,1,online
6863,50522,1105.4834,1,online
6864,50523,2264.2536,1,online
6865,50524,865.204,1,online
6866,50525,1105.4834,1,online
6867,50526,865.204,1,online
6868,50527,2410.6266,1,online
6869,50528,2410.6266,1,online
6870,50529,2264.2536,1,online
6871,50530,1105.4834,1,online
6872,50531,865.204,1,online
6873,50532,2410.6266,1,online
6874,50533,2264.2536,1,online
6875,50534,2288.9187,1,online
6876,50535,2410.6266,1,online
6877,50536,2699.9018,1,online
6878,50537,865.204,1,online
6879,50538,2264.2536,1,online
6880,50539,2264.2536,1,online
6881,50540,1105.4834,1,online
6882,50541,2264.2536,1,online
6883,50542,1105.4834,1,online
6884,50543,1105.4834,1,online
6885,50544,2264.2536,1,online
6886,50545,2288.9187,1,online
6887,50546,2288.9187,1,online
6888,50547,2410.6266,1,online
6889,50548,2410.6266,1,online
6890,50549,865.204,1,online
6891,50550,2288.9187,1,online
6892,50551,2410.6266,1,online
6893,50552,2410.6266,1,online
6894,50553,1105.4834,1,online
6895,50554,865.204,1,online
6896,50555,865.204,1,online
6897,50556,2410.6266,1,online
6898,50557,2264.2536,1,online
6899,50558,2264.2536,1,online
6900,50559,2264.2536,1,online
6901,50560,2264.2536,1,online
6902,50561,2410.6266,1,online
6903,50562,2410.6266,1,online
6904,50563,2410.6266,1,online
6905,50564,2264.2536,1,online
6906,50565,2264.2536,1,online
6907,50566,2264.2536,1,online
6908,50567,2288.9187,1,online
6909,50568,865.204,1,online
6910,50569,865.204,1,online
6911,50570,2410.6266,1,online
6912,50571,865.204,1,online
6913,50572,865.204,1,online
6914,50573,865.204,1,online
6915,50574,2264.2536,1,online
6916,50575,865.204,1,online
6917,50576,2699.9018,1,online
6918,50577,2410.6266,1,online
6919,50578,2410.6266,1,online
6920,50579,1105.4834,1,online
6921,50580,2410.6266,1,online
6922,50581,865.204,1,online
6923,50582,1105.4834,1,online
6924,50583,2288.9187,1,online
6925,50584,2264.2536,1,online
6926,50585,2288.9187,1,online
6927,50586,2699.9018,1,online
6928,50587,2264.2536,1,online
6929,50588,2264.2536,1,online
6930,50589,2264.2536,1,online
6931,50590,2288.9187,1,online
6932,50591,2264.2536,1,online
6933,50592,865.204,1,online
6934,50593,2288.9187,1,online
6935,50594,2264.2536,1,online
6936,50595,2410.6266,1,online
6937,50596,2264.2536,1,online
6938,50597,2264.2536,1,online
6939,50598,2288.9187,1,online
6940,50599,865.204,1,online
6941,50600,865.204,1,online
6942,50601,2288.9187,1,online
6943,50602,2264.2536,1,online
6944,50603,2264.2536,1,online
6945,50604,2410.6266,1,online
6946,50605,2288.9187,1,online
6947,50606,2288.9187,1,online
6948,50607,865.204,1,online
6949,50608,2410.6266,1,online
6950,50609,865.204,1,online
6951,50610,865.204,1,online
6952,50611,2264.2536,1,online
6953,50612,2264.2536,1,online
6954,50613,2264.2536,1,online
6955,50614,865.204,1,online
6956,50615,2410.6266,1,online
6957,50616,2699.9018,1,online
6958,50617,2288.9187,1,online
6959,50618,2264.2536,1,online
6960,50619,2288.9187,1,online
6961,50620,2288.9187,1,online
6962,50621,865.204,1,online
6963,50622,865.204,1,online
6964,50623,865.204,1,online
6965,50624,2410.6266,1,online
6966,50625,2699.9018,1,online
6967,50626,2410.6266,1,online
6968,50627,2699.9018,1,online
6969,50628,2699.9018,1,online
6970,50629,2410.6266,1,online
6971,50630,1105.4834,1,online
6972,50631,1105.4834,1,online
6973,50632,865.204,1,online
6974,50633,1105.4834,1,online
6975,50634,2264.2536,1,online
6976,50635,2288.9187,1,online
6977,50636,2288.9187,1,online
6978,50637,865.204,1,online
6979,50638,2410.6266,1,online
6980,50639,2699.9018,1,online
6981,50640,2699.9018,1,online
6982,50641,2288.9187,1,online
6983,50642,2410.6266,1,online
6984,50643,2288.9187,1,online
6985,50644,2264.2536,1,online
6986,50645,1105.4834,1,online
6987,50646,1105.4834,1,online
6988,50647,865.204,1,online
6989,50648,2699.9018,1,online
6990,50649,2410.6266,1,online
6991,50650,2264.2536,1,online
6992,50651,865.204,1,online
6993,50652,865.204,1,online
6994,50653,865.204,1,online
6995,50654,1105.4834,1,online
6996,50655,2264.2536,1,online
6997,50656,865.204,1,online
6998,50657,2699.9018,1,online
6999,50658,6876.8446,3,offline
7000,50659,1460.5312,2,offline
7001,50660,25.3868,1,offline
7002,50661,33230.9334,31,offline
7003,50662,38268.8819,24,offline
7004,50663,98476.8845,56,offline
7005,50664,47807.3096,41,offline
7006,50665,242.4277,2,offline
7007,50666,104.748,2,offline
7008,50667,12880.606,6,offline
7009,50668,66963.2766,47,offline
7010,50669,4200.0046,10,offline
7011,50670,589.1239,2,offline
7012,50671,25906.2943,16,offline
7013,50672,88914.2997,55,offline
7014,50673,46374.7515,26,offline
7015,50674,364.8386,2,offline
7016,50675,43214.8509,37,offline
7017,50676,39281.3353,39,offline
7018,50677,2150.611,3,offline
7019,50678,18956.8341,16,offline
7020,50679,436.2922,2,offline
7021,50680,2083.3668,5,offline
7022,50681,42597.7826,28,offline
7023,50682,43665.736,35,offline
7024,50683,117819.3126,56,offline
7025,50684,8793.3479,6,offline
7026,50685,7461.9423,10,offline
7027,50686,1689.0125,4,offline
7028,50687,41847.2423,20,offline
7029,50688,65492.6682,44,offline
7030,50689,52087.7772,45,offline
7031,50690,2768.7414,1,offline
7032,50691,207.7582,1,offline
7033,50692,4183.273,2,offline
7034,50693,36241.7955,44,offline
7035,50694,107452.3406,53,offline
7036,50695,472.7093,1,offline
7037,50696,53143.2411,37,offline
7038,50697,8851.9764,7,offline
7039,50698,29789.84,20,offline
7040,50699,32553.0847,28,offline
7041,50700,202.3635,3,offline
7042,50701,873.7259,6,offline
7043,50702,39360.9687,23,offline
