,SalesOrderID,OrderDate,ShipDate
7880,51539,2013-06-21,2013-06-28
7881,51540,2013-06-21,2013-06-28
7882,51541,2013-06-21,2013-06-28
7883,51542,2013-06-21,2013-06-28
7884,51543,2013-06-22,2013-06-29
7885,51544,2013-06-22,2013-06-29
7886,51545,2013-06-22,2013-06-29
7887,51546,2013-06-22,2013-06-29
7888,51547,2013-06-22,2013-06-29
7889,51548,2013-06-22,2013-06-29
7890,51549,2013-06-22,2013-06-29
7891,51550,2013-06-22,2013-06-29
7892,51551,2013-06-22,2013-06-29
7893,51552,2013-06-22,2013-06-29
7894,51553,2013-06-22,2013-06-29
7895,51554,2013-06-22,2013-06-29
7896,51555,2013-06-22,2013-06-29
7897,51556,2013-06-22,2013-06-29
7898,51557,2013-06-22,2013-06-29
7899,51558,2013-06-22,2013-06-29
7900,51559,2013-06-22,2013-06-29
7901,51560,2013-06-22,2013-06-29
7902,51561,2013-06-22,2013-06-29
7903,51562,2013-06-22,2013-06-29
7904,51563,2013-06-22,2013-06-29
7905,51564,2013-06-22,2013-06-29
7906,51565,2013-06-22,2013-06-29
7907,51566,2013-06-22,2013-06-29
7908,51567,2013-06-22,2013-06-29
7909,51568,2013-06-22,2013-06-29
7910,51569,2013-06-22,2013-06-29
7911,51570,2013-06-22,2013-06-29
7912,51571,2013-06-23,2013-06-30
7913,51572,2013-06-23,2013-06-30
7914,51573,2013-06-23,2013-06-30
7915,51574,2013-06-23,2013-06-30
7916,51575,2013-06-23,2013-06-30
7917,51576,2013-06-23,2013-06-30
7918,51577,2013-06-23,2013-06-30
7919,51578,2013-06-23,2013-06-30
7920,51579,2013-06-23,2013-06-30
7921,51580,2013-06-23,2013-06-30
7922,51581,2013-06-23,2013-06-30
7923,51582,2013-06-23,2013-06-30
7924,51583,2013-06-23,2013-06-30
7925,51584,2013-06-23,2013-06-30
7926,51585,2013-06-23,2013-06-30
7927,51586,2013-06-24,2013-07-01
7928,51587,2013-06-24,2013-07-01
7929,51588,2013-06-24,2013-07-01
7930,51589,2013-06-24,2013-07-01
7931,51590,2013-06-24,2013-07-01
7932,51591,2013-06-24,2013-07-01
7933,51592,2013-06-24,2013-07-01
7934,51593,2013-06-24,2013-07-01
7935,51594,2013-06-24,2013-07-01
7936,51595,2013-06-24,2013-07-01
7937,51596,2013-06-24,2013-07-01
7938,51597,2013-06-24,2013-07-01
7939,51598,2013-06-24,2013-07-01
7940,51599,2013-06-24,2013-07-01
7941,51600,2013-06-24,2013-07-01
7942,51601,2013-06-24,2013-07-01
7943,51602,2013-06-24,2013-07-01
7944,51603,2013-06-24,2013-07-01
7945,51604,2013-06-25,2013-07-02
7946,51605,2013-06-25,2013-07-02
7947,51606,2013-06-25,2013-07-02
7948,51607,2013-06-25,2013-07-02
7949,51608,2013-06-25,2013-07-02
7950,51609,2013-06-25,2013-07-02
7951,51610,2013-06-25,2013-07-02
7952,51611,2013-06-25,2013-07-02
7953,51612,2013-06-25,2013-07-02
7954,51613,2013-06-25,2013-07-02
7955,51614,2013-06-25,2013-07-02
7956,51615,2013-06-25,2013-07-02
7957,51616,2013-06-25,2013-07-02
7958,51617,2013-06-25,2013-07-02
7959,51618,2013-06-25,2013-07-02
7960,51619,2013-06-26,2013-07-03
7961,51620,2013-06-26,2013-07-03
7962,51621,2013-06-26,2013-07-03
7963,51622,2013-06-26,2013-07-03
7964,51623,2013-06-26,2013-07-03
7965,51624,2013-06-26,2013-07-03
7966,51625,2013-06-26,2013-07-03
7967,51626,2013-06-26,2013-07-03
7968,51627,2013-06-26,2013-07-03
7969,51628,2013-06-26,2013-07-03
7970,51629,2013-06-26,2013-07-03
7971,51630,2013-06-26,2013-07-03
7972,51631,2013-06-26,2013-07-03
7973,51632,2013-06-26,2013-07-03
7974,51633,2013-06-26,2013-07-03
7975,51634,2013-06-26,2013-07-03
7976,51635,2013-06-27,2013-07-04
7977,51636,2013-06-27,2013-07-04
7978,51637,2013-06-27,2013-07-04
7979,51638,2013-06-27,2013-07-04
7980,51639,2013-06-27,2013-07-04
7981,51640,2013-06-27,2013-07-04
7982,51641,2013-06-27,2013-07-04
7983,51642,2013-06-27,2013-07-04
7984,51643,2013-06-27,2013-07-04
7985,51644,2013-06-27,2013-07-04
7986,51645,2013-06-27,2013-07-04
7987,51646,2013-06-27,2013-07-04
7988,51647,2013-06-27,2013-07-04
7989,51648,2013-06-27,2013-07-04
7990,51649,2013-06-27,2013-07-04
7991,51650,2013-06-27,2013-07-04
7992,51651,2013-06-27,2013-07-04
7993,51652,2013-06-27,2013-07-04
7994,51653,2013-06-27,2013-07-04
7995,51654,2013-06-27,2013-07-04
7996,51655,2013-06-27,2013-07-04
7997,51656,2013-06-27,2013-07-04
7998,51657,2013-06-27,2013-07-04
7999,51658,2013-06-27,2013-07-04
8000,51659,2013-06-27,2013-07-04
8001,51660,2013-06-28,2013-07-05
8002,51661,2013-06-28,2013-07-05
8003,51662,2013-06-28,2013-07-05
8004,51663,2013-06-28,2013-07-05
8005,51664,2013-06-28,2013-07-05
8006,51665,2013-06-28,2013-07-05
8007,51666,2013-06-28,2013-07-05
8008,51667,2013-06-28,2013-07-05
8009,51668,2013-06-28,2013-07-05
8010,51669,2013-06-28,2013-07-05
8011,51670,2013-06-28,2013-07-05
8012,51671,2013-06-28,2013-07-05
8013,51672,2013-06-29,2013-07-06
8014,51673,2013-06-29,2013-07-06
8015,51674,2013-06-29,2013-07-06
8016,51675,2013-06-29,2013-07-06
8017,51676,2013-06-29,2013-07-06
8018,51677,2013-06-29,2013-07-06
8019,51678,2013-06-29,2013-07-06
8020,51679,2013-06-29,2013-07-06
8021,51680,2013-06-29,2013-07-06
8022,51681,2013-06-29,2013-07-06
8023,51682,2013-06-29,2013-07-06
8024,51683,2013-06-29,2013-07-06
8025,51684,2013-06-29,2013-07-06
8026,51685,2013-06-29,2013-07-06
8027,51686,2013-06-29,2013-07-06
8028,51687,2013-06-29,2013-07-06
8029,51688,2013-06-29,2013-07-06
8030,51689,2013-06-29,2013-07-06
8031,51690,2013-06-30,2013-07-07
8032,51691,2013-06-30,2013-07-07
8033,51692,2013-06-30,2013-07-07
8034,51693,2013-06-30,2013-07-07
8035,51694,2013-06-30,2013-07-07
8036,51695,2013-06-30,2013-07-07
8037,51696,2013-06-30,2013-07-07
8038,51697,2013-06-30,2013-07-07
8039,51698,2013-06-30,2013-07-07
8040,51699,2013-06-30,2013-07-07
8041,51700,2013-06-30,2013-07-07
8042,51701,2013-06-30,2013-07-07
8043,51702,2013-06-30,2013-07-07
8044,51703,2013-06-30,2013-07-07
8045,51704,2013-06-30,2013-07-07
8046,51705,2013-06-30,2013-07-07
8047,51706,2013-06-30,2013-07-07
8048,51707,2013-06-30,2013-07-07
8049,51708,2013-06-30,2013-07-07
8050,51709,2013-06-30,2013-07-07
8051,51710,2013-06-30,2013-07-07
8052,51711,2013-06-30,2013-07-07
8053,51712,2013-06-30,2013-07-07
8054,51713,2013-06-30,2013-07-07
8055,51714,2013-06-30,2013-07-07
8056,51715,2013-06-30,2013-07-07
8057,51716,2013-06-30,2013-07-07
8058,51717,2013-06-30,2013-07-07
8059,51718,2013-06-30,2013-07-07
8060,51719,2013-06-30,2013-07-07
8061,51720,2013-06-30,2013-07-07
8062,51721,2013-06-30,2013-07-07
8063,51722,2013-06-30,2013-07-07
8064,51723,2013-06-30,2013-07-07
8065,51724,2013-06-30,2013-07-07
8066,51725,2013-06-30,2013-07-07
8067,51726,2013-06-30,2013-07-07
8068,51727,2013-06-30,2013-07-07
8069,51728,2013-06-30,2013-07-07
8070,51729,2013-06-30,2013-07-07
8071,51730,2013-06-30,2013-07-07
8072,51731,2013-06-30,2013-07-07
8073,51732,2013-06-30,2013-07-07
8074,51733,2013-06-30,2013-07-07
8075,51734,2013-06-30,2013-07-07
8076,51735,2013-06-30,2013-07-07
8077,51736,2013-06-30,2013-07-07
8078,51737,2013-06-30,2013-07-07
8079,51738,2013-06-30,2013-07-07
8080,51739,2013-06-30,2013-07-07
8081,51740,2013-06-30,2013-07-07
8082,51741,2013-06-30,2013-07-07
8083,51742,2013-06-30,2013-07-07
8084,51743,2013-06-30,2013-07-07
8085,51744,2013-06-30,2013-07-07
8086,51745,2013-06-30,2013-07-07
8087,51746,2013-06-30,2013-07-07
8088,51747,2013-06-30,2013-07-07
8089,51748,2013-06-30,2013-07-07
8090,51749,2013-06-30,2013-07-07
8091,51750,2013-06-30,2013-07-07
8092,51751,2013-06-30,2013-07-07
8093,51752,2013-06-30,2013-07-07
8094,51753,2013-06-30,2013-07-07
8095,51754,2013-06-30,2013-07-07
8096,51755,2013-06-30,2013-07-07
8097,51756,2013-06-30,2013-07-07
8098,51757,2013-06-30,2013-07-07
8099,51758,2013-06-30,2013-07-07
8100,51759,2013-06-30,2013-07-07
8101,51760,2013-06-30,2013-07-07
8102,51761,2013-06-30,2013-07-07
8103,51762,2013-06-30,2013-07-07
8104,51763,2013-06-30,2013-07-07
8105,51764,2013-06-30,2013-07-07
8106,51765,2013-06-30,2013-07-07
8107,51766,2013-06-30,2013-07-07
8108,51767,2013-06-30,2013-07-07
8109,51768,2013-06-30,2013-07-07
8110,51769,2013-06-30,2013-07-07
8111,51770,2013-06-30,2013-07-07
8112,51771,2013-06-30,2013-07-07
8113,51772,2013-06-30,2013-07-07
8114,51773,2013-06-30,2013-07-07
8115,51774,2013-06-30,2013-07-07
8116,51775,2013-06-30,2013-07-07
8117,51776,2013-06-30,2013-07-07
8118,51777,2013-06-30,2013-07-07
8119,51778,2013-06-30,2013-07-07
8120,51779,2013-06-30,2013-07-07
8121,51780,2013-06-30,2013-07-07
8122,51781,2013-06-30,2013-07-07
8123,51782,2013-06-30,2013-07-07
8124,51783,2013-06-30,2013-07-07
8125,51784,2013-06-30,2013-07-07
8126,51785,2013-06-30,2013-07-07
8127,51786,2013-06-30,2013-07-07
8128,51787,2013-06-30,2013-07-07
8129,51788,2013-06-30,2013-07-07
8130,51789,2013-06-30,2013-07-07
8131,51790,2013-06-30,2013-07-07
8132,51791,2013-06-30,2013-07-07
8133,51792,2013-06-30,2013-07-07
8134,51793,2013-06-30,2013-07-07
8135,51794,2013-06-30,2013-07-07
8136,51795,2013-06-30,2013-07-07
8137,51796,2013-06-30,2013-07-07
8138,51797,2013-06-30,2013-07-07
8139,51798,2013-06-30,2013-07-07
8140,51799,2013-06-30,2013-07-07
8141,51800,2013-06-30,2013-07-07
8142,51801,2013-06-30,2013-07-07
8143,51802,2013-06-30,2013-07-07
8144,51803,2013-06-30,2013-07-07
8145,51804,2013-06-30,2013-07-07
8146,51805,2013-06-30,2013-07-07
8147,51806,2013-06-30,2013-07-07
8148,51807,2013-06-30,2013-07-07
8149,51808,2013-06-30,2013-07-07
8150,51809,2013-06-30,2013-07-07
8151,51810,2013-06-30,2013-07-07
8152,51811,2013-06-30,2013-07-07
8153,51812,2013-06-30,2013-07-07
8154,51813,2013-06-30,2013-07-07
8155,51814,2013-06-30,2013-07-07
8156,51815,2013-06-30,2013-07-07
8157,51816,2013-06-30,2013-07-07
8158,51817,2013-06-30,2013-07-07
8159,51818,2013-06-30,2013-07-07
8160,51819,2013-06-30,2013-07-07
8161,51820,2013-06-30,2013-07-07
8162,51821,2013-06-30,2013-07-07
8163,51822,2013-06-30,2013-07-07
8164,51823,2013-06-30,2013-07-07
8165,51824,2013-06-30,2013-07-07
8166,51825,2013-06-30,2013-07-07
8167,51826,2013-06-30,2013-07-07
8168,51827,2013-06-30,2013-07-07
8169,51828,2013-06-30,2013-07-07
8170,51829,2013-06-30,2013-07-07
8171,51830,2013-06-30,2013-07-07
8172,51831,2013-06-30,2013-07-07
8173,51832,2013-06-30,2013-07-07
8174,51833,2013-06-30,2013-07-07
8175,51834,2013-06-30,2013-07-07
8176,51835,2013-06-30,2013-07-07
8177,51836,2013-06-30,2013-07-07
8178,51837,2013-06-30,2013-07-07
8179,51838,2013-06-30,2013-07-07
8180,51839,2013-06-30,2013-07-07
8181,51840,2013-06-30,2013-07-07
8182,51841,2013-06-30,2013-07-07
8183,51842,2013-06-30,2013-07-07
8184,51843,2013-06-30,2013-07-07
8185,51844,2013-06-30,2013-07-07
8186,51845,2013-06-30,2013-07-07
8187,51846,2013-06-30,2013-07-07
8188,51847,2013-06-30,2013-07-07
8189,51848,2013-06-30,2013-07-07
8190,51849,2013-06-30,2013-07-07
8191,51850,2013-06-30,2013-07-07
8192,51851,2013-06-30,2013-07-07
8193,51852,2013-06-30,2013-07-07
8194,51853,2013-06-30,2013-07-07
8195,51854,2013-06-30,2013-07-07
8196,51855,2013-06-30,2013-07-07
8197,51856,2013-06-30,2013-07-07
8198,51857,2013-06-30,2013-07-07
8199,51858,2013-06-30,2013-07-07
8200,51859,2013-06-30,2013-07-07
8201,51860,2013-06-30,2013-07-07
8202,51861,2013-06-30,2013-07-07
8203,51862,2013-06-30,2013-07-07
8204,51863,2013-06-30,2013-07-07
8205,51864,2013-06-30,2013-07-07
8206,51865,2013-06-30,2013-07-07
8207,51866,2013-06-30,2013-07-07
8208,51867,2013-06-30,2013-07-07
8209,51868,2013-06-30,2013-07-07
8210,51869,2013-06-30,2013-07-07
8211,51870,2013-06-30,2013-07-07
8212,51871,2013-06-30,2013-07-07
8213,51872,2013-06-30,2013-07-07
8214,51873,2013-06-30,2013-07-07
8215,51874,2013-06-30,2013-07-07
8216,51875,2013-06-30,2013-07-07
8217,51876,2013-06-30,2013-07-07
8218,51877,2013-06-30,2013-07-07
8219,51878,2013-06-30,2013-07-07
8220,51879,2013-06-30,2013-07-07
8221,51880,2013-06-30,2013-07-07
8222,51881,2013-06-30,2013-07-07
8223,51882,2013-06-30,2013-07-07
8224,51883,2013-06-30,2013-07-07
8225,51884,2013-06-30,2013-07-07
8226,51885,2013-06-30,2013-07-07
8227,51886,2013-06-30,2013-07-07
8228,51887,2013-06-30,2013-07-07
8229,51888,2013-06-30,2013-07-07
8230,51889,2013-06-30,2013-07-07
8231,51890,2013-06-30,2013-07-07
8232,51891,2013-06-30,2013-07-07
8233,51892,2013-06-30,2013-07-07
8234,51893,2013-06-30,2013-07-07
8235,51894,2013-06-30,2013-07-07
8236,51895,2013-06-30,2013-07-07
8237,51896,2013-06-30,2013-07-07
8238,51897,2013-06-30,2013-07-07
8239,51898,2013-06-30,2013-07-07
8240,51899,2013-06-30,2013-07-07
8241,51900,2013-06-30,2013-07-07
8242,51901,2013-06-30,2013-07-07
8243,51902,2013-06-30,2013-07-07
8244,51903,2013-06-30,2013-07-07
8245,51904,2013-06-30,2013-07-07
8246,51905,2013-06-30,2013-07-07
8247,51906,2013-06-30,2013-07-07
8248,51907,2013-06-30,2013-07-07
8249,51908,2013-06-30,2013-07-07
8250,51909,2013-06-30,2013-07-07
8251,51910,2013-06-30,2013-07-07
8252,51911,2013-06-30,2013-07-07
8253,51912,2013-06-30,2013-07-07
8254,51913,2013-06-30,2013-07-07
8255,51914,2013-06-30,2013-07-07
8256,51915,2013-06-30,2013-07-07
8257,51916,2013-06-30,2013-07-07
8258,51917,2013-06-30,2013-07-07
8259,51918,2013-06-30,2013-07-07
8260,51919,2013-06-30,2013-07-07
8261,51920,2013-06-30,2013-07-07
8262,51921,2013-06-30,2013-07-07
8263,51922,2013-07-01,2013-07-08
8264,51923,2013-07-01,2013-07-08
8265,51924,2013-07-01,2013-07-08
8266,51925,2013-07-01,2013-07-08
8267,51926,2013-07-01,2013-07-08
8268,51927,2013-07-01,2013-07-08
8269,51928,2013-07-01,2013-07-08
8270,51929,2013-07-01,2013-07-08
8271,51930,2013-07-01,2013-07-08
8272,51931,2013-07-01,2013-07-08
8273,51932,2013-07-01,2013-07-08
8274,51933,2013-07-01,2013-07-08
8275,51934,2013-07-01,2013-07-08
8276,51935,2013-07-01,2013-07-08
8277,51936,2013-07-01,2013-07-08
8278,51937,2013-07-01,2013-07-08
8279,51938,2013-07-01,2013-07-08
8280,51939,2013-07-01,2013-07-08
8281,51940,2013-07-01,2013-07-08
8282,51941,2013-07-01,2013-07-08
8283,51942,2013-07-01,2013-07-08
8284,51943,2013-07-01,2013-07-08
8285,51944,2013-07-01,2013-07-08
8286,51945,2013-07-01,2013-07-08
8287,51946,2013-07-01,2013-07-08
8288,51947,2013-07-01,2013-07-08
8289,51948,2013-07-01,2013-07-08
8290,51949,2013-07-01,2013-07-08
8291,51950,2013-07-01,2013-07-08
8292,51951,2013-07-01,2013-07-08
8293,51952,2013-07-01,2013-07-08
8294,51953,2013-07-01,2013-07-08
8295,51954,2013-07-01,2013-07-08
8296,51955,2013-07-01,2013-07-08
8297,51956,2013-07-01,2013-07-08
8298,51957,2013-07-01,2013-07-08
8299,51958,2013-07-01,2013-07-08
8300,51959,2013-07-01,2013-07-08
8301,51960,2013-07-01,2013-07-08
8302,51961,2013-07-01,2013-07-08
8303,51962,2013-07-01,2013-07-08
8304,51963,2013-07-01,2013-07-08
8305,51964,2013-07-01,2013-07-08
8306,51965,2013-07-02,2013-07-09
8307,51966,2013-07-02,2013-07-09
8308,51967,2013-07-02,2013-07-09
8309,51968,2013-07-02,2013-07-09
8310,51969,2013-07-02,2013-07-09
8311,51970,2013-07-02,2013-07-09
8312,51971,2013-07-02,2013-07-09
8313,51972,2013-07-02,2013-07-09
8314,51973,2013-07-02,2013-07-09
8315,51974,2013-07-02,2013-07-09
8316,51975,2013-07-02,2013-07-09
8317,51976,2013-07-02,2013-07-09
8318,51977,2013-07-02,2013-07-09
8319,51978,2013-07-02,2013-07-09
8320,51979,2013-07-02,2013-07-09
8321,51980,2013-07-02,2013-07-09
8322,51981,2013-07-02,2013-07-09
8323,51982,2013-07-02,2013-07-09
8324,51983,2013-07-02,2013-07-09
8325,51984,2013-07-02,2013-07-09
8326,51985,2013-07-02,2013-07-09
8327,51986,2013-07-02,2013-07-09
8328,51987,2013-07-02,2013-07-09
8329,51988,2013-07-02,2013-07-09
8330,51989,2013-07-02,2013-07-09
8331,51990,2013-07-02,2013-07-09
8332,51991,2013-07-02,2013-07-09
8333,51992,2013-07-02,2013-07-09
8334,51993,2013-07-02,2013-07-09
8335,51994,2013-07-02,2013-07-09
8336,51995,2013-07-02,2013-07-09
8337,51996,2013-07-02,2013-07-09
8338,51997,2013-07-02,2013-07-09
8339,51998,2013-07-02,2013-07-09
8340,51999,2013-07-02,2013-07-09
8341,52000,2013-07-02,2013-07-09
8342,52001,2013-07-02,2013-07-09
8343,52002,2013-07-02,2013-07-09
8344,52003,2013-07-02,2013-07-09
8345,52004,2013-07-02,2013-07-09
8346,52005,2013-07-02,2013-07-09
8347,52006,2013-07-02,2013-07-09
8348,52007,2013-07-02,2013-07-09
8349,52008,2013-07-02,2013-07-09
8350,52009,2013-07-02,2013-07-09
8351,52010,2013-07-02,2013-07-09
8352,52011,2013-07-02,2013-07-09
8353,52012,2013-07-02,2013-07-09
8354,52013,2013-07-02,2013-07-09
8355,52014,2013-07-02,2013-07-09
8356,52015,2013-07-02,2013-07-09
8357,52016,2013-07-02,2013-07-09
8358,52017,2013-07-02,2013-07-09
8359,52018,2013-07-02,2013-07-09
8360,52019,2013-07-03,2013-07-10
8361,52020,2013-07-03,2013-07-10
8362,52021,2013-07-03,2013-07-10
8363,52022,2013-07-03,2013-07-10
8364,52023,2013-07-03,2013-07-10
8365,52024,2013-07-03,2013-07-10
8366,52025,2013-07-03,2013-07-10
8367,52026,2013-07-03,2013-07-10
8368,52027,2013-07-03,2013-07-10
8369,52028,2013-07-03,2013-07-10
8370,52029,2013-07-03,2013-07-10
8371,52030,2013-07-03,2013-07-10
8372,52031,2013-07-03,2013-07-10
8373,52032,2013-07-03,2013-07-10
8374,52033,2013-07-03,2013-07-10
8375,52034,2013-07-03,2013-07-10
8376,52035,2013-07-03,2013-07-10
8377,52036,2013-07-03,2013-07-10
8378,52037,2013-07-03,2013-07-10
8379,52038,2013-07-03,2013-07-10
8380,52039,2013-07-03,2013-07-10
8381,52040,2013-07-03,2013-07-10
8382,52041,2013-07-03,2013-07-10
8383,52042,2013-07-03,2013-07-10
8384,52043,2013-07-03,2013-07-10
8385,52044,2013-07-03,2013-07-10
8386,52045,2013-07-03,2013-07-10
8387,52046,2013-07-03,2013-07-10
8388,52047,2013-07-03,2013-07-10
8389,52048,2013-07-03,2013-07-10
8390,52049,2013-07-03,2013-07-10
8391,52050,2013-07-03,2013-07-10
8392,52051,2013-07-03,2013-07-10
8393,52052,2013-07-03,2013-07-10
8394,52053,2013-07-03,2013-07-10
8395,52054,2013-07-03,2013-07-10
8396,52055,2013-07-03,2013-07-10
8397,52056,2013-07-03,2013-07-10
8398,52057,2013-07-03,2013-07-10
8399,52058,2013-07-03,2013-07-10
8400,52059,2013-07-03,2013-07-10
8401,52060,2013-07-03,2013-07-10
8402,52061,2013-07-03,2013-07-10
8403,52062,2013-07-03,2013-07-10
8404,52063,2013-07-03,2013-07-10
8405,52064,2013-07-03,2013-07-10
8406,52065,2013-07-04,2013-07-11
8407,52066,2013-07-04,2013-07-11
8408,52067,2013-07-04,2013-07-11
8409,52068,2013-07-04,2013-07-11
8410,52069,2013-07-04,2013-07-11
8411,52070,2013-07-04,2013-07-11
8412,52071,2013-07-04,2013-07-11
8413,52072,2013-07-04,2013-07-11
8414,52073,2013-07-04,2013-07-11
8415,52074,2013-07-04,2013-07-11
8416,52075,2013-07-04,2013-07-11
8417,52076,2013-07-04,2013-07-11
8418,52077,2013-07-04,2013-07-11
8419,52078,2013-07-04,2013-07-11
8420,52079,2013-07-04,2013-07-11
8421,52080,2013-07-04,2013-07-11
8422,52081,2013-07-04,2013-07-11
8423,52082,2013-07-04,2013-07-11
8424,52083,2013-07-04,2013-07-11
8425,52084,2013-07-04,2013-07-11
8426,52085,2013-07-04,2013-07-11
8427,52086,2013-07-04,2013-07-11
8428,52087,2013-07-04,2013-07-11
8429,52088,2013-07-04,2013-07-11
8430,52089,2013-07-04,2013-07-11
8431,52090,2013-07-04,2013-07-11
8432,52091,2013-07-04,2013-07-11
8433,52092,2013-07-04,2013-07-11
8434,52093,2013-07-04,2013-07-11
8435,52094,2013-07-04,2013-07-11
8436,52095,2013-07-04,2013-07-11
8437,52096,2013-07-04,2013-07-11
8438,52097,2013-07-04,2013-07-11
8439,52098,2013-07-04,2013-07-11
8440,52099,2013-07-04,2013-07-11
8441,52100,2013-07-04,2013-07-11
8442,52101,2013-07-04,2013-07-11
8443,52102,2013-07-04,2013-07-11
8444,52103,2013-07-04,2013-07-11
8445,52104,2013-07-04,2013-07-11
8446,52105,2013-07-04,2013-07-11
8447,52106,2013-07-04,2013-07-11
8448,52107,2013-07-05,2013-07-12
8449,52108,2013-07-05,2013-07-12
8450,52109,2013-07-05,2013-07-12
8451,52110,2013-07-05,2013-07-12
8452,52111,2013-07-05,2013-07-12
8453,52112,2013-07-05,2013-07-12
8454,52113,2013-07-05,2013-07-12
8455,52114,2013-07-05,2013-07-12
8456,52115,2013-07-05,2013-07-12
8457,52116,2013-07-05,2013-07-12
8458,52117,2013-07-05,2013-07-12
8459,52118,2013-07-05,2013-07-12
8460,52119,2013-07-05,2013-07-12
8461,52120,2013-07-05,2013-07-12
8462,52121,2013-07-05,2013-07-12
8463,52122,2013-07-05,2013-07-12
8464,52123,2013-07-05,2013-07-12
8465,52124,2013-07-05,2013-07-12
8466,52125,2013-07-05,2013-07-12
8467,52126,2013-07-05,2013-07-12
8468,52127,2013-07-05,2013-07-12
8469,52128,2013-07-05,2013-07-12
8470,52129,2013-07-05,2013-07-12
8471,52130,2013-07-05,2013-07-12
8472,52131,2013-07-05,2013-07-12
8473,52132,2013-07-05,2013-07-12
8474,52133,2013-07-05,2013-07-12
8475,52134,2013-07-05,2013-07-12
8476,52135,2013-07-05,2013-07-12
8477,52136,2013-07-05,2013-07-12
8478,52137,2013-07-05,2013-07-12
8479,52138,2013-07-05,2013-07-12
8480,52139,2013-07-05,2013-07-12
8481,52140,2013-07-05,2013-07-12
8482,52141,2013-07-05,2013-07-12
8483,52142,2013-07-05,2013-07-12
8484,52143,2013-07-05,2013-07-12
8485,52144,2013-07-05,2013-07-12
8486,52145,2013-07-05,2013-07-12
8487,52146,2013-07-05,2013-07-12
8488,52147,2013-07-05,2013-07-12
8489,52148,2013-07-05,2013-07-12
8490,52149,2013-07-05,2013-07-12
8491,52150,2013-07-05,2013-07-12
8492,52151,2013-07-05,2013-07-12
8493,52152,2013-07-05,2013-07-12
8494,52153,2013-07-06,2013-07-13
8495,52154,2013-07-06,2013-07-13
8496,52155,2013-07-06,2013-07-13
8497,52156,2013-07-06,2013-07-13
8498,52157,2013-07-06,2013-07-13
8499,52158,2013-07-06,2013-07-13
8500,52159,2013-07-06,2013-07-13
8501,52160,2013-07-06,2013-07-13
8502,52161,2013-07-06,2013-07-13
8503,52162,2013-07-06,2013-07-13
8504,52163,2013-07-06,2013-07-13
8505,52164,2013-07-06,2013-07-13
8506,52165,2013-07-06,2013-07-13
8507,52166,2013-07-06,2013-07-13
8508,52167,2013-07-06,2013-07-13
8509,52168,2013-07-06,2013-07-13
8510,52169,2013-07-06,2013-07-13
8511,52170,2013-07-06,2013-07-13
8512,52171,2013-07-06,2013-07-13
8513,52172,2013-07-06,2013-07-13
8514,52173,2013-07-06,2013-07-13
8515,52174,2013-07-06,2013-07-13
8516,52175,2013-07-06,2013-07-13
8517,52176,2013-07-06,2013-07-13
8518,52177,2013-07-06,2013-07-13
8519,52178,2013-07-06,2013-07-13
8520,52179,2013-07-06,2013-07-13
8521,52180,2013-07-06,2013-07-13
8522,52181,2013-07-06,2013-07-13
8523,52182,2013-07-06,2013-07-13
8524,52183,2013-07-06,2013-07-13
8525,52184,2013-07-06,2013-07-13
8526,52185,2013-07-06,2013-07-13
8527,52186,2013-07-06,2013-07-13
8528,52187,2013-07-06,2013-07-13
8529,52188,2013-07-06,2013-07-13
8530,52189,2013-07-06,2013-07-13
8531,52190,2013-07-06,2013-07-13
8532,52191,2013-07-06,2013-07-13
8533,52192,2013-07-06,2013-07-13
8534,52193,2013-07-06,2013-07-13
8535,52194,2013-07-06,2013-07-13
8536,52195,2013-07-06,2013-07-13
8537,52196,2013-07-06,2013-07-13
8538,52197,2013-07-06,2013-07-13
8539,52198,2013-07-06,2013-07-13
8540,52199,2013-07-06,2013-07-13
8541,52200,2013-07-06,2013-07-13
8542,52201,2013-07-06,2013-07-13
8543,52202,2013-07-06,2013-07-13
8544,52203,2013-07-06,2013-07-13
8545,52204,2013-07-06,2013-07-13
